,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
2141,storeBought,1,small,twenty,forks,adj-stubborn,num-med,noun-common,They discovered a small twenty forks.,They discovered twenty small forks.,They discovered a small twenty fork.,They discovered a twenty forks.,They discovered twenty forks.,They discovered small twenty forks.,They discovered a twenty small forks., bad,0.0017051840189200584, good,0.9967019326118713, bad,0.03123490839019971, bad,0.0010476814981132954, good,0.9445029412159005, bad,0.005798264302685152, bad,0.008099758739946172,,,,,,
2142,storeBought,1,small,twenty,chairs,adj-stubborn,num-med,noun-common,They discovered a small twenty chairs.,They discovered twenty small chairs.,They discovered a small twenty chair.,They discovered a twenty chairs.,They discovered twenty chairs.,They discovered small twenty chairs.,They discovered a twenty small chairs., bad,0.0029909219543329257, good,0.9981692265140115, bad,0.0024317708430906526, bad,0.0018453744988256027, good,0.9855912047448038, bad,0.0046084878812733265, bad,0.002439101546044209,,,,,,
2143,storeBought,1,small,twenty,cans,adj-stubborn,num-med,noun-common,They discovered a small twenty cans.,They discovered twenty small cans.,They discovered a small twenty can.,They discovered a twenty cans.,They discovered twenty cans.,They discovered small twenty cans.,They discovered a twenty small cans., bad,0.0009521379687130738, good,0.999013472338692, bad,0.28503969120227424, bad,0.0007279044489275632, good,0.9773908087163979, bad,0.000988195912512646, bad,0.001552178123551462,,,,,,
2144,storeBought,1,small,twenty,gallons of water,adj-stubborn,num-med,noun-common_measure,They discovered a small twenty gallons of water.,They discovered twenty small gallons of water.,They discovered a small twenty gallons of wate.,They discovered a twenty gallons of water.,They discovered twenty gallons of water.,They discovered small twenty gallons of water.,They discovered a twenty small gallons of water., bad,0.006000442503291903, bad,0.15146149902631323, bad,0.0067618921235440554, bad,0.006921452642168258, good,0.9967090230749702, bad,0.0028072826918040805, bad,0.006846171455809014,,,,,,
2145,storeBought,1,small,twenty,heads of lettuce,adj-stubborn,num-med,noun-common_measure,They discovered a small twenty heads of lettuce.,They discovered twenty small heads of lettuce.,They discovered a small twenty heads of lettuc.,They discovered a twenty heads of lettuce.,They discovered twenty heads of lettuce.,They discovered small twenty heads of lettuce.,They discovered a twenty small heads of lettuce., bad,0.048620117155574794, good,0.9980839927897968, bad,0.003250324919841563, bad,0.0042934158242612375, good,0.9961104667062461, bad,0.07459342731461005, bad,0.026462118265593748,,,,,,
2146,storeBought,1,small,twenty,carloads,adj-stubborn,num-med,noun-common_measure,They discovered a small twenty carloads.,They discovered twenty small carloads.,They discovered a small twenty carload.,They discovered a twenty carloads.,They discovered twenty carloads.,They discovered small twenty carloads.,They discovered a twenty small carloads., bad,0.0020575685976118585, bad,0.2255644054194793, bad,0.003311599418735822, bad,0.003119910133731363, bad,0.2851870221900713, bad,0.0010990605900137451, bad,0.003632156702721101,,,,,,
2147,storeBought,1,small,twenty,chapters,adj-stubborn,num-med,noun-common_measure,They discovered a small twenty chapters.,They discovered twenty small chapters.,They discovered a small twenty chapter.,They discovered a twenty chapters.,They discovered twenty chapters.,They discovered small twenty chapters.,They discovered a twenty small chapters., bad,0.012716619708213583, good,0.993566470741763, bad,0.006883006848193207, bad,0.004049748860365687, good,0.8883645863827725, bad,0.0029564111839389673, bad,0.006193085797377318,,,,,,
2148,storeBought,1,small,twenty,servings,adj-stubborn,num-med,noun-common_measure,They discovered a small twenty servings.,They discovered twenty small servings.,They discovered a small twenty serving.,They discovered a twenty servings.,They discovered twenty servings.,They discovered small twenty servings.,They discovered a twenty small servings., bad,0.005861977767113613, good,0.9780523527116589, bad,0.00198812814985716, bad,0.005671245128095359, good,0.5620190347500497, bad,0.001534892445852143, bad,0.007173758865331559,,,,,,
2149,storeBought,1,small,500,pencils,adj-stubborn,num-high,noun-common,They discovered a small 500 pencils.,They discovered 500 small pencils.,They discovered a small 500 pencil.,They discovered a 500 pencils.,They discovered 500 pencils.,They discovered small 500 pencils.,They discovered a 500 small pencils., bad,0.009365756022408411, good,0.9977341111107133, bad,0.07579755960419154, bad,0.0034698521013299954, good,0.9546554967212303, bad,0.020261853039427513, bad,0.006329639895117589,,,,,,
2150,storeBought,1,small,500,belts,adj-stubborn,num-high,noun-common,They discovered a small 500 belts.,They discovered 500 small belts.,They discovered a small 500 belt.,They discovered a 500 belts.,They discovered 500 belts.,They discovered small 500 belts.,They discovered a 500 small belts., bad,0.0015279178431765184, good,0.9920014509967473, bad,0.016562789402590372, bad,0.001583292567742034, good,0.8713384249549869, bad,0.004519554934199865, bad,0.0015709547567324122,,,,,,
2151,storeBought,1,small,500,forks,adj-stubborn,num-high,noun-common,They discovered a small 500 forks.,They discovered 500 small forks.,They discovered a small 500 fork.,They discovered a 500 forks.,They discovered 500 forks.,They discovered small 500 forks.,They discovered a 500 small forks., bad,0.0030620920037729427, good,0.9940326994854531, bad,0.22942659542061516, bad,0.000991775265493211, good,0.8095031213282877, bad,0.020788042696378795, bad,0.005000152410561731,,,,,,
2152,storeBought,1,small,500,chairs,adj-stubborn,num-high,noun-common,They discovered a small 500 chairs.,They discovered 500 small chairs.,They discovered a small 500 chair.,They discovered a 500 chairs.,They discovered 500 chairs.,They discovered small 500 chairs.,They discovered a 500 small chairs., bad,0.0037423068503756873, good,0.994486350867691, bad,0.006719452834285655, bad,0.0008891946319445898, good,0.8408363480814754, bad,0.03833809481397388, bad,0.00316860773289962,,,,,,
2153,storeBought,1,small,500,cans,adj-stubborn,num-high,noun-common,They discovered a small 500 cans.,They discovered 500 small cans.,They discovered a small 500 can.,They discovered a 500 cans.,They discovered 500 cans.,They discovered small 500 cans.,They discovered a 500 small cans., bad,0.00439456093403312, good,0.9960738127069118, bad,0.27647460259842327, bad,0.0020401041528635977, good,0.8122443828500682, bad,0.078652816377208, bad,0.0033467674468301567,,,,,,
2154,storeBought,1,small,500,gallons of water,adj-stubborn,num-high,noun-common_measure,They discovered a small 500 gallons of water.,They discovered 500 small gallons of water.,They discovered a small 500 gallons of wate.,They discovered a 500 gallons of water.,They discovered 500 gallons of water.,They discovered small 500 gallons of water.,They discovered a 500 small gallons of water., bad,0.008540413685746762, bad,0.03943146513704987, bad,0.011039279966469806, bad,0.012505917865493377, good,0.9913277438451096, bad,0.006983143148717619, bad,0.013169618598101507,,,,,,
2155,storeBought,1,small,500,heads of lettuce,adj-stubborn,num-high,noun-common_measure,They discovered a small 500 heads of lettuce.,They discovered 500 small heads of lettuce.,They discovered a small 500 heads of lettuc.,They discovered a 500 heads of lettuce.,They discovered 500 heads of lettuce.,They discovered small 500 heads of lettuce.,They discovered a 500 small heads of lettuce., bad,0.03151604874969749, good,0.9974804926000719, bad,0.0029095051620319223, bad,0.006600123868144014, good,0.9776828693506971, bad,0.05650818560676396, bad,0.008878369433156008,,,,,,
2156,storeBought,1,small,500,carloads,adj-stubborn,num-high,noun-common_measure,They discovered a small 500 carloads.,They discovered 500 small carloads.,They discovered a small 500 carload.,They discovered a 500 carloads.,They discovered 500 carloads.,They discovered small 500 carloads.,They discovered a 500 small carloads., bad,0.002490121590763339, bad,0.04616895033066004, bad,0.0019447971265924568, bad,0.0016743095772148164, bad,0.08991529373902452, bad,0.002257663435595636, bad,0.004814126766499616,,,,,,
2157,storeBought,1,small,500,chapters,adj-stubborn,num-high,noun-common_measure,They discovered a small 500 chapters.,They discovered 500 small chapters.,They discovered a small 500 chapter.,They discovered a 500 chapters.,They discovered 500 chapters.,They discovered small 500 chapters.,They discovered a 500 small chapters., bad,0.013173789921307577, good,0.8849070303007728, bad,0.043437098394414786, bad,0.0024706321521191787, bad,0.38686128506040696, bad,0.03888395415460577, bad,0.013467164275088206,,,,,,
2158,storeBought,1,small,500,servings,adj-stubborn,num-high,noun-common_measure,They discovered a small 500 servings.,They discovered 500 small servings.,They discovered a small 500 serving.,They discovered a 500 servings.,They discovered 500 servings.,They discovered small 500 servings.,They discovered a 500 small servings., bad,0.013699979265814566, good,0.7041820940139818, bad,0.001415683573252835, bad,0.0053368607864917594, bad,0.13853012353163985, bad,0.005019047278260191, bad,0.004980184553263545,,,,,,
2159,storeBought,1,small,51,pencils,adj-stubborn,num-med_odd,noun-common,They discovered a small 51 pencils.,They discovered 51 small pencils.,They discovered a small 51 pencil.,They discovered a 51 pencils.,They discovered 51 pencils.,They discovered small 51 pencils.,They discovered a 51 small pencils., bad,0.05346507129757183, good,0.9988596898482953, good,0.8287546969390711, bad,0.0061688243887085825, good,0.993116277611271, bad,0.13063251458035952, bad,0.01306882451676361,,,,,,
2160,storeBought,1,small,51,belts,adj-stubborn,num-med_odd,noun-common,They discovered a small 51 belts.,They discovered 51 small belts.,They discovered a small 51 belt.,They discovered a 51 belts.,They discovered 51 belts.,They discovered small 51 belts.,They discovered a 51 small belts., bad,0.001737967981500499, good,0.9940300738509484, good,0.6186387371599237, bad,0.002294737255628454, good,0.937787135654168, bad,0.109670357499982, bad,0.001914576655391187,,,,,,
2161,storeBought,1,small,51,forks,adj-stubborn,num-med_odd,noun-common,They discovered a small 51 forks.,They discovered 51 small forks.,They discovered a small 51 fork.,They discovered a 51 forks.,They discovered 51 forks.,They discovered small 51 forks.,They discovered a 51 small forks., bad,0.026166002847344272, good,0.9969978694335143, good,0.7312440114058988, bad,0.0015280367611945067, good,0.9765234525553914, bad,0.2253321328481679, bad,0.01400986352047584,,,,,,
2162,storeBought,1,small,51,chairs,adj-stubborn,num-med_odd,noun-common,They discovered a small 51 chairs.,They discovered 51 small chairs.,They discovered a small 51 chair.,They discovered a 51 chairs.,They discovered 51 chairs.,They discovered small 51 chairs.,They discovered a 51 small chairs., bad,0.03291142983666551, good,0.9980264755653057, good,0.7172265492639187, bad,0.0017475039338409326, good,0.9919899468226272, bad,0.09053208930060197, bad,0.003403929053040433,,,,,,
2163,storeBought,1,small,51,cans,adj-stubborn,num-med_odd,noun-common,They discovered a small 51 cans.,They discovered 51 small cans.,They discovered a small 51 can.,They discovered a 51 cans.,They discovered 51 cans.,They discovered small 51 cans.,They discovered a 51 small cans., bad,0.00467178809028479, good,0.9992031947880039, good,0.8113033665621457, bad,0.0014956713670396526, good,0.9605170939530796, bad,0.33148958305760645, bad,0.0035868565064200997,,,,,,
2164,storeBought,1,small,51,gallons of water,adj-stubborn,num-med_odd,noun-common_measure,They discovered a small 51 gallons of water.,They discovered 51 small gallons of water.,They discovered a small 51 gallons of wate.,They discovered a 51 gallons of water.,They discovered 51 gallons of water.,They discovered small 51 gallons of water.,They discovered a 51 small gallons of water., bad,0.010941646923119386, bad,0.15870517866899803, bad,0.005563955543119947, bad,0.007770933953179959, good,0.9943795988857137, bad,0.005536956237999102, bad,0.009926635456806165,,,,,,
2165,storeBought,1,small,51,heads of lettuce,adj-stubborn,num-med_odd,noun-common_measure,They discovered a small 51 heads of lettuce.,They discovered 51 small heads of lettuce.,They discovered a small 51 heads of lettuc.,They discovered a 51 heads of lettuce.,They discovered 51 heads of lettuce.,They discovered small 51 heads of lettuce.,They discovered a 51 small heads of lettuce., bad,0.09324534399080431, good,0.9971430079916692, bad,0.0031822551583849945, bad,0.009594280372176356, good,0.985996156953678, bad,0.30013918540349815, bad,0.021605576268093007,,,,,,
